index year month day hour minute second azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec
335 0 5 1 17 23 2.08 -100 51 38.37 24 20 4.73 0 29 26.45
336 0 5 2 1 43 2.08 84 30 0.58 45 59 8.98 0 29 20.53
337 0 5 2 10 3 2.08 172 53 26.38 -29 18 41.79 0 29 15.00
338 0 5 2 18 23 2.08 -92 48 30.38 35 17 25.43 0 29 10.12
339 0 5 3 2 43 2.08 93 5 26.26 34 46 22.90 0 29 5.68
340 0 5 3 11 3 2.08 -172 14 14.59 -29 27 27.67 0 29 1.68
341 0 5 3 19 23 2.08 -83 40 41.97 46 15 4.11 0 28 58.35
342 0 5 4 3 43 2.08 100 41 57.21 23 39 50.11 0 28 55.43
343 0 5 4 12 3 2.08 -157 52 22.72 -26 49 47.45 0 28 53.00
344 0 5 4 20 23 2.08 -71 48 44.18 56 54 51.01 0 28 51.23
345 0 5 5 4 43 2.08 108 7 18.05 12 49 14.81 0 28 49.86
346 0 5 5 13 3 2.08 -144 48 30.50 -21 46 0.20 0 28 49.02
347 0 5 5 21 23 2.08 -53 18 37.32 66 34 1.34 0 28 48.82
348 0 5 6 5 43 2.08 115 53 28.37 2 24 23.74 0 28 49.01
349 0 5 6 14 3 2.08 -133 18 54.28 -14 45 53.40 0 28 49.77
350 0 5 6 22 23 2.08 -19 55 43.99 73 3 18.41 0 28 51.15
351 0 5 7 6 43 2.08 124 28 7.36 -7 22 1.44 0 28 52.89
352 0 5 7 15 3 2.08 -123 14 40.75 -6 18 31.03 0 28 55.23
353 0 5 7 23 23 2.08 24 42 38.43 72 13 26.51 0 28 58.16
354 0 5 8 7 43 2.08 134 18 45.48 -16 11 52.46 0 29 1.45
355 0 5 8 16 3 2.08 -114 14 30.03 3 12 31.34 0 29 5.36
356 0 5 9 0 23 2.08 54 41 57.03 64 41 12.28 0 29 9.81
357 0 5 9 8 43 2.08 145 51 29.80 -23 39 9.41 0 29 14.61
358 0 5 9 17 3 2.08 -105 52 16.41 13 29 21.94 0 29 20.03
359 0 5 10 1 23 2.08 71 30 20.27 54 26 41.56 0 29 25.94
360 0 5 10 9 43 2.08 159 21 43.18 -29 9 12.25 0 29 32.19
361 0 5 10 18 3 2.08 -97 38 4.17 24 18 8.03 0 29 39.07
362 0 5 11 2 23 2.08 82 41 57.18 43 15 1.41 0 29 46.36
363 0 5 11 10 43 2.08 174 35 32.44 -32 3 21.49 0 29 53.99
364 0 5 11 19 3 2.08 -88 52 40.68 35 26 19.45 0 30 2.22
365 0 5 12 3 23 2.08 91 35 40.64 31 42 4.40 0 30 10.78
366 0 5 12 11 43 2.08 -169 23 47.86 -31 52 24.93 0 30 19.66
367 0 5 12 20 3 2.08 -78 31 55.25 46 38 39.49 0 30 29.10
368 0 5 13 4 23 2.08 99 39 31.59 20 4 49.31 0 30 38.77
369 0 5 13 12 43 2.08 -153 56 56.31 -28 32 4.04 0 30 48.74
370 0 5 13 21 3 2.08 -64 24 44.27 57 27 20.55 0 30 59.19
371 0 5 14 5 23 2.08 107 43 14.49 8 36 11.73 0 31 9.77
372 0 5 14 13 43 2.08 -140 3 42.56 -22 24 38.38 0 31 20.61
373 0 5 14 22 3 2.08 -41 31 5.76 66 41 18.62 0 31 31.81
374 0 5 15 6 23 2.08 116 24 40.70 -2 29 6.75 0 31 43.02
375 0 5 15 14 43 2.08 -128 0 20.55 -14 5 28.51 0 31 54.44
376 0 5 15 23 3 2.08 -3 11 5.74 71 8 7.39 0 32 6.07
377 0 5 16 7 23 2.08 126 20 39.14 -12 50 30.74 0 32 17.57
378 0 5 16 15 43 2.08 -117 30 44.47 -4 8 58.63 0 32 29.19
379 0 5 17 0 3 2.08 36 52 24.91 67 18 25.75 0 32 40.85
380 0 5 17 8 23 2.08 138 10 1.33 -21 57 9.35 0 32 52.23
381 0 5 17 16 43 2.08 -108 4 36.72 6 57 1.50 0 33 3.62
382 0 5 18 1 3 2.08 61 35 45.93 57 51 5.65 0 33 14.83
383 0 5 18 9 23 2.08 152 25 53.36 -29 4 12.26 0 33 25.61
384 0 5 18 17 43 2.08 -99 5 46.01 18 50 44.97 0 33 36.26
385 0 5 19 2 3 2.08 76 42 52.80 46 13 13.85 0 33 46.51
386 0 5 19 10 23 2.08 169 8 50.43 -33 15 26.79 0 33 56.17
387 0 5 19 18 43 2.08 -89 49 16.20 31 13 21.29 0 34 5.56
388 0 5 20 3 3 2.08 87 46 29.06 33 48 5.55 0 34 14.30
389 0 5 20 11 23 2.08 -172 47 18.72 -33 42 5.79 0 34 22.32
390 0 5 20 19 43 2.08 -79 5 18.43 43 43 53.72 0 34 29.90
391 0 5 21 4 3 2.08 97 15 49.20 21 10 55.85 0 34 36.62
392 0 5 21 12 23 2.08 -155 20 8.73 -30 12 42.07 0 34 42.53
393 0 5 21 20 43 2.08 -64 32 43.69 55 48 10.01 0 34 47.84
394 0 5 22 5 3 2.08 106 26 31.72 8 44 34.19 0 34 52.10
395 0 5 22 13 23 2.08 -140 0 2.59 -23 21 10.06 0 34 55.51
396 0 5 22 21 43 2.08 -40 38 48.88 66 2 56.81 0 34 58.18
397 0 5 23 6 3 2.08 116 9 12.11 -3 8 43.63 0 34 59.71
398 0 5 23 14 23 2.08 -127 6 21.28 -14 2 17.97 0 35 0.38
399 0 5 23 22 43 2.08 0 0 34.48 70 42 30.48 0 35 0.23
400 0 5 24 7 3 2.08 127 7 36.44 -14 1 24.06 0 34 58.91
401 0 5 24 15 23 2.08 -116 11 18.54 -3 6 43.74 0 34 56.79
402 0 5 24 23 43 2.08 40 43 56.69 66 6 36.52 0 34 53.82
403 0 5 25 8 3 2.08 140 2 29.31 -23 16 16.44 0 34 49.74
404 0 5 25 16 23 2.08 -106 32 23.30 8 47 14.64 0 34 44.97
405 0 5 26 0 43 2.08 64 39 30.15 55 54 14.26 0 34 39.37
406 0 5 26 9 3 2.08 155 19 50.72 -30 4 59.16 0 34 32.80
407 0 5 26 17 23 2.08 -97 24 25.14 21 11 40.06 0 34 25.69
408 0 5 27 1 43 2.08 79 8 45.78 43 51 42.27 0 34 17.82
409 0 5 27 10 3 2.08 172 40 41.49 -33 35 56.99 0 34 9.17
410 0 5 27 18 23 2.08 -87 55 25.82 33 44 10.32 0 34 0.15
411 0 5 28 2 43 2.08 89 45 35.69 31 21 42.47 0 33 50.50
412 0 5 28 11 3 2.08 -169 20 38.35 -33 17 37.97 0 33 40.28
413 0 5 28 19 23 2.08 -76 48 5.41 46 1 38.22 0 33 29.86
414 0 5 29 3 43 2.08 98 51 17.79 18 57 6.20 0 33 18.94
415 0 5 29 12 3 2.08 -152 35 51.67 -29 21 0.03 0 33 7.69
416 0 5 29 20 23 2.08 -61 32 25.28 57 27 35.88 0 32 56.39
417 0 5 30 4 43 2.08 107 35 24.49 6 56 54.12 0 32 44.75
418 0 5 30 13 3 2.08 -138 9 20.92 -22 32 18.80 0 32 33.00
419 0 5 30 21 23 2.08 -36 50 52.92 66 36 22.22 0 32 21.33
420 0 5 31 5 43 2.08 116 42 49.31 -4 22 32.18 0 32 9.46
421 0 5 31 14 3 2.08 -126 1 42.37 -13 45 28.90 0 31 57.69
422 0 5 31 22 23 2.08 1 49 53.15 70 6 48.62 0 31 46.10
423 0 6 1 6 43 2.08 126 50 59.32 -14 42 20.19 0 31 34.44
424 0 6 1 15 3 2.08 -115 40 41.71 -3 44 8.30 0 31 23.06
425 0 6 1 23 23 2.08 38 27 59.56 65 37 14.24 0 31 11.93
426 0 6 2 7 43 2.08 138 34 51.59 -23 37 23.58 0 31 0.85
427 0 6 2 16 3 2.08 -106 26 41.76 7 1 6.34 0 30 50.18
428 0 6 3 0 23 2.08 60 49 34.05 56 22 1.86 0 30 39.82
429 0 6 3 8 43 2.08 152 21 14.86 -30 34 4.66 0 30 29.62
430 0 6 3 17 3 2.08 -97 40 18.73 18 9 0.41 0 30 19.92
431 0 6 4 1 23 2.08 74 43 4.03 45 23 9.75 0 30 10.57
432 0 6 4 9 43 2.08 168 9 35.64 -34 52 52.06 0 30 1.47
433 0 6 4 18 3 2.08 -88 39 0.94 29 22 59.58 0 29 52.95
434 0 6 5 2 23 2.08 84 49 20.66 33 50 34.46 0 29 44.78
435 0 6 5 10 43 2.08 -174 50 57.04 -36 1 5.52 0 29 36.96
436 0 6 5 19 3 2.08 -78 26 7.35 40 26 2.73 0 29 29.76
437 0 6 6 3 23 2.08 93 16 34.87 22 11 27.87 0 29 22.91
438 0 6 6 11 43 2.08 -158 11 39.53 -33 51 48.52 0 29 16.49
439 0 6 6 20 3 2.08 -65 28 13.65 50 52 44.91 0 29 10.70
440 0 6 7 4 23 2.08 101 9 28.98 10 40 0.36 0 29 5.26
441 0 6 7 12 43 2.08 -143 10 34.25 -28 49 36.02 0 29 0.32
442 0 6 7 21 3 2.08 -46 57 11.88 59 51 55.47 0 28 56.01
443 0 6 8 5 23 2.08 109 9 26.58 -0 32 44.21 0 28 52.06
444 0 6 8 13 43 2.08 -130 14 22.44 -21 35 35.58 0 28 48.65
445 0 6 8 22 3 2.08 -19 18 52.64 65 33 10.50 0 28 45.86
446 0 6 9 6 23 2.08 117 51 15.86 -11 14 14.73 0 28 43.44
447 0 6 9 14 43 2.08 -119 8 11.16 -12 49 32.36 0 28 41.60
448 0 6 9 23 3 2.08 14 14 10.62 65 25 14.58 0 28 40.36
449 0 6 10 7 23 2.08 127 51 6.67 -21 6 57.59 0 28 39.48
450 0 6 10 15 43 2.08 -109 20 5.17 -3 2 18.45 0 28 39.22
451 0 6 11 0 3 2.08 41 30 55.57 59 29 45.07 0 28 39.53
452 0 6 11 8 23 2.08 139 48 48.90 -29 44 18.15 0 28 40.22
453 0 6 11 16 43 2.08 -100 14 40.06 7 23 35.52 0 28 41.55
454 0 6 12 1 3 2.08 59 39 49.32 50 16 40.35 0 28 43.40
455 0 6 12 9 23 2.08 154 19 40.40 -36 27 3.87 0 28 45.64
456 0 6 12 17 43 2.08 -91 15 2.60 18 10 43.22 0 28 48.54
457 0 6 13 2 3 2.08 72 16 38.72 39 33 9.54 0 28 51.92
458 0 6 13 10 23 2.08 171 25 53.41 -40 25 23.13 0 28 55.70
459 0 6 13 18 43 2.08 -81 37 46.68 29 2 42.68 0 29 0.14
460 0 6 14 3 3 2.08 82 6 10.33 28 8 16.00 0 29 5.00
461 0 6 14 11 23 2.08 -170 1 28.24 -40 55 49.00 0 29 10.28
462 0 6 14 19 43 2.08 -70 21 31.69 39 38 55.38 0 29 16.21
463 0 6 15 4 3 2.08 90 39 22.90 16 25 36.88 0 29 22.50
464 0 6 15 12 23 2.08 -152 6 51.41 -37 49 4.27 0 29 29.22
465 0 6 15 20 43 2.08 -55 47 46.83 49 24 47.59 0 29 36.56
466 0 6 16 5 3 2.08 98 51 29.81 4 39 58.32 0 29 44.20
467 0 6 16 13 23 2.08 -136 24 32.30 -31 36 52.15 0 29 52.27
468 0 6 16 21 43 2.08 -35 28 35.52 57 12 50.91 0 30 0.90
469 0 6 17 6 3 2.08 107 24 53.73 -6 55 17.03 0 30 9.76
470 0 6 17 14 23 2.08 -123 12 22.68 -23 8 21.92 0 30 19.05
471 0 6 17 22 43 2.08 -7 58 51.75 61 3 54.89 0 30 28.81
472 0 6 18 7 3 2.08 117 2 5.27 -18 3 14.76 0 30 38.73
473 0 6 18 15 23 2.08 -111 59 35.61 -13 7 23.74 0 30 49.06
474 0 6 18 23 43 2.08 21 28 31.27 59 10 34.11 0 30 59.74
475 0 6 19 8 3 2.08 128 34 8.14 -28 17 59.13 0 31 10.50
476 0 6 19 16 23 2.08 -102 1 45.53 -2 6 12.52 0 31 21.62
477 0 6 20 0 43 2.08 44 59 14.68 52 13 54.94 0 31 32.95
478 0 6 20 9 3 2.08 143 1 44.92 -36 57 5.17 0 31 44.26
479 0 6 20 17 23 2.08 -92 33 47.59 9 31 37.10 0 31 55.85
480 0 6 21 1 43 2.08 61 45 11.45 42 18 4.62 0 32 7.49
481 0 6 21 10 3 2.08 161 10 28.87 -42 55 21.42 0 32 19.00
482 0 6 21 18 23 2.08 -82 47 46.75 21 26 0.67 0 32 30.67
483 0 6 22 2 43 2.08 74 18 26.67 30 50 34.95 0 32 42.19
484 0 6 22 11 3 2.08 -177 42 54.22 -44 56 30.23 0 32 53.46
485 0 6 22 19 23 2.08 -71 41 58.58 33 14 9.20 0 33 4.76
486 0 6 23 3 43 2.08 84 42 20.73 18 37 55.15 0 33 15.68
487 0 6 23 12 3 2.08 -156 33 48.59 -42 20 44.14 0 33 26.23
488 0 6 23 20 23 2.08 -57 40 39.30 44 20 29.25 0 33 36.64
489 0 6 24 4 43 2.08 94 16 10.53 6 7 32.67 0 33 46.44
490 0 6 24 13 3 2.08 -138 16 9.69 -35 41 13.40 0 33 55.75
491 0 6 24 21 23 2.08 -38 12 14.02 53 36 52.72 0 34 4.71
492 0 6 25 5 43 2.08 103 57 54.25 -6 18 37.24 0 34 12.86
493 0 6 25 14 3 2.08 -123 30 21.19 -26 10 40.32 0 34 20.42
494 0 6 25 22 23 2.08 -11 3 41.29 58 55 51.39 0 34 27.43
495 0 6 26 6 43 2.08 114 41 54.18 -18 16 0.79 0 34 33.44
496 0 6 26 15 3 2.08 -111 27 36.77 -14 54 24.29 0 34 38.78
497 0 6 26 23 23 2.08 19 39 25.37 57 58 38.75 0 34 43.39
498 0 6 27 7 43 2.08 127 30 24.65 -29 9 50.87 0 34 46.89
499 0 6 27 16 3 2.08 -101 2 23.78 -2 38 1.96 0 34 49.67
500 0 6 28 0 23 2.08 44 52 20.54 51 7 25.12 0 34 51.56
501 0 6 28 8 43 2.08 143 33 11.47 -38 6 11.20 0 34 52.31
502 0 6 28 17 3 2.08 -91 15 6.13 10 6 37.71 0 34 52.34
503 0 6 29 1 23 2.08 62 42 0.41 40 48 44.69 0 34 51.39
504 0 6 29 9 43 2.08 163 28 58.26 -43 47 31.36 0 34 49.34
505 0 6 29 18 3 2.08 -81 7 31.32 22 53 25.74 0 34 46.61
506 0 6 30 2 23 2.08 75 48 46.72 28 53 39.50 0 34 42.88
507 0 6 30 10 43 2.08 -174 7 11.56 -44 56 48.76 0 34 38.17
508 0 6 30 19 3 2.08 -69 27 54.46 35 13 46.45 0 34 32.86
509 0 7 1 3 23 2.08 86 30 36.44 16 20 38.76 0 34 26.61
510 0 7 1 11 43 2.08 -152 49 16.63 -41 18 7.40 0 34 19.56
511 0 7 1 20 3 2.08 -54 28 21.63 46 24 50.76 0 34 12.02
512 0 7 2 4 23 2.08 96 13 50.95 3 42 27.59 0 34 3.64
513 0 7 2 12 43 2.08 -135 8 42.69 -33 54 12.20 0 33 54.68
514 0 7 2 21 3 2.08 -33 33 22.15 55 8 22.14 0 33 45.37
515 0 7 3 5 23 2.08 105 58 31.87 -8 37 27.82 0 33 35.36
516 0 7 3 13 43 2.08 -121 6 7.65 -24 9 24.89 0 33 25.01
517 0 7 3 22 3 2.08 -5 32 24.45 59 14 15.25 0 33 14.44
518 0 7 4 6 23 2.08 116 37 34.68 -20 16 7.10 0 33 3.35
519 0 7 4 14 43 2.08 -109 36 28.74 -13 7 32.45 0 32 52.13
520 0 7 4 23 3 2.08 23 38 53.68 57 3 45.59 0 32 40.82
521 0 7 5 7 23 2.08 129 8 4.34 -30 43 56.26 0 32 29.17
522 0 7 5 15 43 2.08 -99 33 27.96 -1 29 9.50 0 32 17.60
523 0 7 6 0 3 2.08 46 20 30.53 49 46 59.08 0 32 6.04
524 0 7 6 8 23 2.08 144 31 12.17 -39 17 31.21 0 31 54.32
525 0 7 6 16 43 2.08 -90 1 38.95 10 19 6.69 0 31 42.85
526 0 7 7 1 3 2.08 62 17 51.63 39 44 2.73 0 31 31.46
527 0 7 7 9 23 2.08 163 22 6.30 -44 56 7.53 0 31 20.09
528 0 7 7 17 43 2.08 -80 9 38.88 21 56 11.34 0 31 9.10
529 0 7 8 2 3 2.08 74 6 28.71 28 25 9.26 0 30 58.26
530 0 7 8 10 23 2.08 -175 22 5.99 -46 38 16.80 0 30 47.57
531 0 7 8 18 43 2.08 -68 58 46.84 32 59 17.94 0 30 37.36
532 0 7 9 3 3 2.08 83 43 39.52 16 35 6.43 0 30 27.35
533 0 7 9 11 23 2.08 -154 38 12.44 -44 5 56.97 0 30 17.63
534 0 7 9 19 43 2.08 -55 10 45.50 42 55 14.93 0 30 8.45
535 0 7 10 4 3 2.08 92 21 43.46 4 37 24.60 0 29 59.50
536 0 7 10 12 23 2.08 -136 54 42.32 -38 4 11.54 0 29 50.94
537 0 7 10 20 43 2.08 -37 7 58.34 50 48 0.63 0 29 42.95
538 0 7 11 5 3 2.08 100 50 28.43 -7 12 33.77 0 29 35.23
539 0 7 11 13 23 2.08 -122 34 22.54 -29 42 47.29 0 29 28.00
540 0 7 11 21 43 2.08 -14 3 46.84 55 11 16.57 0 29 21.34
541 0 7 12 6 3 2.08 109 53 23.44 -18 40 42.61 0 29 14.97
542 0 7 12 14 23 2.08 -110 48 9.69 -19 58 54.36 0 29 9.17
543 0 7 12 22 43 2.08 11 10 16.57 54 46 31.08 0 29 3.92
544 0 7 13 7 3 2.08 120 19 13.91 -29 28 57.90 0 28 59.00
545 0 7 13 15 23 2.08 -100 36 59.71 -9 30 30.26 0 28 54.69
546 0 7 13 23 43 2.08 33 15 13.05 49 44 38.74 0 28 50.92
547 0 7 14 8 3 2.08 133 10 49.07 -39 8 52.74 0 28 47.51
548 0 7 14 16 23 2.08 -91 10 16.17 1 17 17.36 0 28 44.74
549 0 7 15 0 43 2.08 50 7 24.54 41 32 59.66 0 28 42.49
550 0 7 15 9 3 2.08 149 42 5.86 -46 52 53.87 0 28 40.62
551 0 7 15 17 23 2.08 -81 43 50.75 12 5 13.24 0 28 39.43
552 0 7 16 1 43 2.08 62 52 29.94 31 32 55.06 0 28 38.71
553 0 7 16 10 3 2.08 170 28 32.61 -51 30 5.63 0 28 38.41
554 0 7 16 18 23 2.08 -71 33 4.24 22 34 12.71 0 28 38.79
555 0 7 17 2 43 2.08 73 3 54.40 20 33 50.33 0 28 39.61
556 0 7 17 11 3 2.08 -166 23 35.35 -51 52 19.45 0 28 40.88
557 0 7 17 19 23 2.08 -59 45 23.75 32 19 36.62 0 28 42.84
558 0 7 18 3 43 2.08 81 51 25.57 9 3 23.02 0 28 45.20
559 0 7 18 12 3 2.08 -144 58 3.72 -47 54 10.11 0 28 48.04
560 0 7 18 20 23 2.08 -45 17 18.79 40 43 55.85 0 28 51.54
561 0 7 19 4 43 2.08 90 5 2.32 -2 41 32.68 0 28 55.41
562 0 7 19 13 3 2.08 -127 35 59.96 -40 39 36.86 0 28 59.80
563 0 7 19 21 23 2.08 -27 12 52.65 46 49 37.90 0 29 4.81
564 0 7 20 5 43 2.08 98 26 38.41 -14 27 57.10 0 29 10.16
565 0 7 20 14 3 2.08 -113 55 56.22 -31 23 15.46 0 29 16.05
566 0 7 20 22 23 2.08 -5 53 14.28 49 25 3.28 0 29 22.51
567 0 7 21 6 43 2.08 107 41 30.42 -26 1 51.14 0 29 29.28
568 0 7 21 15 3 2.08 -102 43 14.23 -20 57 37.94 0 29 36.59
569 0 7 21 23 23 2.08 15 57 40.83 47 44 22.28 0 29 44.42
570 0 7 22 7 43 2.08 118 51 32.25 -37 2 30.76 0 29 52.51
571 0 7 22 16 3 2.08 -92 50 27.61 -9 55 28.02 0 30 1.15
572 0 7 23 0 23 2.08 35 5 33.99 42 9 5.72 0 30 10.22
573 0 7 23 8 43 2.08 133 31 14.42 -46 52 22.36 0 30 19.51
574 0 7 23 17 3 2.08 -83 24 9.92 1 20 57.02 0 30 29.32
575 0 7 24 1 23 2.08 50 27 53.59 33 44 29.04 0 30 39.46
576 0 7 24 9 43 2.08 153 43 57.12 -54 19 39.75 0 30 49.77
577 0 7 24 18 3 2.08 -73 37 5.10 12 32 16.01 0 31 0.55
578 0 7 25 2 23 2.08 62 47 18.99 23 31 43.19 0 31 11.52
579 0 7 25 10 43 2.08 179 53 34.91 -57 31 13.41 0 31 22.62
580 0 7 25 19 3 2.08 -62 38 48.69 23 15 43.62 0 31 34.10
581 0 7 26 3 23 2.08 73 9 14.80 12 12 17.99 0 31 45.62
582 0 7 26 11 43 2.08 -153 7 47.21 -55 5 40.03 0 31 57.19
583 0 7 26 20 3 2.08 -49 28 32.89 32 57 52.69 0 32 9.03
584 0 7 27 4 23 2.08 82 30 57.32 0 12 54.11 0 32 20.73
585 0 7 27 12 43 2.08 -131 24 42.95 -47 54 16.25 0 32 32.40
586 0 7 27 21 3 2.08 -32 59 36.28 40 45 33.11 0 32 44.18
587 0 7 28 5 23 2.08 91 42 15.02 -12 7 1.75 0 32 55.63
588 0 7 28 13 43 2.08 -115 25 23.58 -37 50 5.07 0 33 6.95
589 0 7 28 22 3 2.08 -12 44 10.39 45 22 20.51 0 33 18.17
590 0 7 29 6 23 2.08 101 35 48.38 -24 28 45.85 0 33 28.89
591 0 7 29 14 43 2.08 -103 6 44.62 -26 14 40.40 0 33 39.34
592 0 7 29 23 3 2.08 9 36 42.81 45 34 49.00 0 33 49.49
593 0 7 30 7 23 2.08 113 23 15.49 -36 26 55.04 0 33 58.93
594 0 7 30 15 43 2.08 -92 41 59.52 -13 54 25.93 0 34 7.99
595 0 7 31 0 3 2.08 30 31 31.01 41 10 23.74 0 34 16.52
596 0 7 31 8 23 2.08 128 58 41.85 -47 16 37.16 0 34 24.18
597 0 7 31 16 43 2.08 -82 56 44.50 -1 18 43.86 0 34 31.33
598 0 8 1 1 3 2.08 47 48 29.03 33 8 4.23 0 34 37.73
599 0 8 1 9 23 2.08 151 3 51.50 -55 29 20.74 0 34 43.14
600 0 8 1 17 43 2.08 -72 51 57.01 11 7 37.29 0 34 47.96
601 0 8 2 2 3 2.08 61 37 35.54 22 44 37.23 0 34 51.82
602 0 8 2 10 23 2.08 -179 46 49.39 -58 40 12.55 0 34 54.64
603 0 8 2 18 43 2.08 -61 28 16.01 22 55 48.43 0 34 56.79
604 0 8 3 3 3 2.08 73 4 41.30 10 58 52.41 0 34 57.86
605 0 8 3 11 23 2.08 -150 41 32.89 -55 17 59.05 0 34 57.92
606 0 8 3 19 43 2.08 -47 36 7.08 33 24 17.79 0 34 57.26
607 0 8 4 4 3 2.08 83 15 34.70 -1 29 44.69 0 34 55.48
608 0 8 4 12 23 2.08 -128 40 13.64 -46 55 22.88 0 34 52.76
609 0 8 4 20 43 2.08 -30 4 18.93 41 29 16.20 0 34 49.34
610 0 8 5 5 3 2.08 93 7 52.93 -14 12 57.77 0 34 44.83
611 0 8 5 13 23 2.08 -113 1 34.63 -35 56 42.68 0 34 39.53
612 0 8 5 21 43 2.08 -8 43 13.91 45 45 46.35 0 34 33.59
613 0 8 6 6 3 2.08 103 40 30.81 -26 45 47.33 0 34 26.66
614 0 8 6 14 23 2.08 -101 3 12.90 -23 50 44.79 0 34 19.14
615 0 8 6 22 43 2.08 13 58 3.83 45 9 3.50 0 34 11.06
616 0 8 7 7 3 2.08 116 10 10.00 -38 38 18.10 0 34 2.15
617 0 8 7 15 23 2.08 -90 50 36.93 -11 24 5.02 0 33 52.86
618 0 8 7 23 43 2.08 34 10 39.38 39 55 34.72 0 33 43.12
619 0 8 8 8 3 2.08 132 32 9.08 -49 2 46.55 0 33 32.76
620 0 8 8 16 23 2.08 -81 10 33.44 0 54 54.78 0 33 22.22
621 0 8 9 0 43 2.08 50 17 42.54 31 26 26.83 0 33 11.35
622 0 8 9 9 3 2.08 155 10 8.52 -56 32 53.53 0 33 0.08
623 0 8 9 17 23 2.08 -71 7 49.47 12 43 9.94 0 32 48.82
624 0 8 10 1 43 2.08 62 57 13.55 21 1 56.53 0 32 37.35
625 0 8 10 10 3 2.08 -176 14 19.37 -59 4 20.47 0 32 25.68
626 0 8 10 18 23 2.08 -59 50 21.09 23 35 2.97 0 32 14.19
627 0 8 11 2 43 2.08 73 20 26.10 9 35 45.05 0 32 2.59
628 0 8 11 11 3 2.08 -148 39 16.21 -55 42 15.11 0 31 51.00
629 0 8 11 19 23 2.08 -46 23 30.29 32 55 38.86 0 31 39.71
630 0 8 12 3 43 2.08 82 28 31.81 -2 19 40.13 0 31 28.41
631 0 8 12 12 3 2.08 -127 42 42.28 -48 3 4.56 0 31 17.28
632 0 8 12 20 23 2.08 -30 1 50.17 39 55 26.40 0 31 6.55
633 0 8 13 4 43 2.08 91 10 58.43 -14 23 32.21 0 30 55.89
634 0 8 13 13 3 2.08 -112 35 11.86 -38 11 22.73 0 30 45.55
635 0 8 13 21 23 2.08 -10 54 0.51 43 34 58.20 0 30 35.66
636 0 8 14 5 43 2.08 100 14 58.33 -26 19 39.10 0 30 25.92
637 0 8 14 14 3 2.08 -100 54 36.92 -27 22 13.17 0 30 16.62
638 0 8 14 22 23 2.08 9 8 22.51 43 13 0.87 0 30 7.79
639 0 8 15 6 43 2.08 110 39 9.09 -37 50 22.36 0 29 59.18
640 0 8 15 15 3 2.08 -90 59 38.48 -16 14 41.75 0 29 51.11
641 0 8 15 23 23 2.08 27 26 6.74 39 0 44.50 0 29 43.51
642 0 8 16 7 43 2.08 123 54 17.64 -48 28 16.82 0 29 36.19
643 0 8 16 16 3 2.08 -81 45 45.92 -5 11 52.59 0 29 29.47
644 0 8 17 0 23 2.08 42 36 21.65 31 53 1.23 0 29 23.22
645 0 8 17 8 43 2.08 142 27 45.94 -57 19 55.82 0 29 17.31
646 0 8 17 17 3 2.08 -72 26 50.33 5 28 26.45 0 29 12.04
647 0 8 18 1 23 2.08 54 49 55.58 22 49 50.46 0 29 7.22
648 0 8 18 9 43 2.08 168 47 2.24 -62 41 55.71 0 29 2.80
649 0 8 18 18 3 2.08 -62 23 15.89 15 27 42.68 0 28 59.04
650 0 8 19 2 23 2.08 64 53 51.02 12 35 32.69 0 28 55.71
651 0 8 19 10 43 2.08 -160 30 47.23 -62 33 10.43 0 28 52.83
652 0 8 19 19 3 2.08 -50 56 34.83 24 22 10.81 0 28 50.62
653 0 8 20 3 23 2.08 73 35 22.92 1 38 38.21 0 28 48.83
654 0 8 20 11 43 2.08 -134 49 19.37 -57 5 15.96 0 28 47.52
655 0 8 20 20 3 2.08 -37 32 1.00 31 39 15.68 0 28 46.88
656 0 8 21 4 23 2.08 81 34 25.13 -9 42 41.87 0 28 46.63
657 0 8 21 12 43 2.08 -116 45 25.92 -48 28 8.65 0 28 46.91
658 0 8 21 21 3 2.08 -21 54 48.99 36 37 12.60 0 28 47.85
659 0 8 22 5 23 2.08 89 27 24.30 -21 15 40.27 0 28 49.15
660 0 8 22 13 43 2.08 -103 42 58.31 -38 22 32.95 0 28 51.03
661 0 8 22 22 3 2.08 -4 39 4.89 38 34 17.52 0 28 53.53
663 0 8 23 14 43 2.08 -93 20 15.32 -27 39 34.78 0 28 59.84
664 0 8 23 23 3 2.08 12 44 25.19 37 9 15.15 0 29 3.87
665 0 8 24 7 23 2.08 108 1 59.34 -44 8 0.13 0 29 8.26
666 0 8 24 15 43 2.08 -84 11 33.81 -16 45 46.66 0 29 13.26
667 0 8 25 0 3 2.08 28 38 1.72 32 35 40.72 0 29 18.80
668 0 8 25 8 23 2.08 121 41 2.59 -54 46 0.96 0 29 24.67
669 0 8 25 16 43 2.08 -75 22 44.64 -5 58 33.86 0 29 31.17
670 0 8 26 1 3 2.08 42 15 14.90 25 31 48.22 0 29 38.13
671 0 8 26 9 23 2.08 142 41 58.03 -63 39 22.64 0 29 45.43
672 0 8 26 17 43 2.08 -66 12 59.76 4 26 10.34 0 29 53.34
673 0 8 27 2 3 2.08 53 42 46.70 16 39 11.03 0 30 1.64
674 0 8 27 10 23 2.08 175 24 45.66 -68 18 58.85 0 30 10.26
675 0 8 27 18 43 2.08 -56 5 6.25 14 9 16.80 0 30 19.46
